ZipCode,county,state,Pediatric,Adult
98052,King County,WA,NA,56.25
98117,King County,WA,94.79768786127167,NA
98368,Jefferson County,WA,NA,75.9765625
98391,Pierce County,WA,NA,20.1171875
98466,Pierce County,WA,NA,69.140625
98579,Thurston County,WA,NA,92.7734375
98626,Cowlitz County,WA,NA,52.5390625
98848,Grant County,WA,NA,93.1640625
98903,Yakima County,WA,NA,76.5625
99207,Spokane County,WA,NA,58.203125
20002,District of Columbia,DC,NA,67.3828125
20009,District of Columbia,DC,NA,39.84375
20010,District of Columbia,DC,NA,62.109375
20011,District of Columbia,DC,NA,10.3515625
20019,District of Columbia,DC,NA,4.1015625
24970,Greenbrier County,WV,NA,97.265625
26003,Ohio County,WV,NA,32.8125
26047,Hancock County,WV,NA,82.6171875
26501,Monongalia County,WV,NA,24.0234375
26726,Mineral County,WV,NA,49.609375
53010,Fond du Lac County,WI,NA,97.65625
53027,Washington County,WI,NA,74.8046875
53098,Dodge County,WI,NA,71.484375
53142,Kenosha County,WI,NA,12.890625
53205,Milwaukee County,WI,NA,1.953125
53214,Milwaukee County,WI,NA,16.6015625
53221,Milwaukee County,WI,30.057803468208093,NA
53225,Milwaukee County,WI,NA,15.0390625
53558,Dane County,WI,91.90751445086705,NA
53559,Dane County,WI,100,NA
54403,Marathon County,WI,NA,52.734375
54848,Rusk County,WI,87.28323699421965,NA
